2231,24,240,4,960,U,0,154828684
2232,24,240,4,960,S,0,156738493,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0
2233,24,240,4,960,U,0,152879246
2234,24,240,4,960,U,0,135063197
2235,24,240,4,960,S,0,111669129,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
2236,24,240,4,960,U,0,131610313
2237,24,240,4,960,U,0,143345609
2238,24,240,4,960,S,0,33873562,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
2239,24,240,4,960,U,0,148350333
kSATu,The SenSATional Duo,240,92,148,0,0
